,chr,start,end,strand,gene_id,gene_type,gene_name
18099,chr20,32632183,32743567,-,ENSG00000285382.1,protein_coding,ENSG00000285382
18100,chr20,32702699,32743467,-,ENSG00000149600.12,protein_coding,COMMD7
18101,chr20,32762385,32809359,+,ENSG00000088305.19,protein_coding,DNMT3B
18102,chr20,32819954,32850405,+,ENSG00000101367.9,protein_coding,MAPRE1
18103,chr20,32858923,32961845,+,ENSG00000215529.13,protein_coding,EFCAB8
18104,chr20,32983773,33004433,-,ENSG00000167098.12,protein_coding,SUN5
18105,chr20,33007704,33023703,+,ENSG00000078898.7,protein_coding,BPIFB2
18106,chr20,33031648,33044047,+,ENSG00000167104.11,protein_coding,BPIFB6
18107,chr20,33053903,33073847,+,ENSG00000186190.8,protein_coding,BPIFB3
18108,chr20,33079643,33111751,+,ENSG00000186191.9,protein_coding,BPIFB4
18109,chr20,33161768,33181412,+,ENSG00000131050.11,protein_coding,BPIFA2
18110,chr20,33217310,33227806,+,ENSG00000131059.12,protein_coding,BPIFA3
18111,chr20,33235995,33243311,+,ENSG00000198183.12,protein_coding,BPIFA1
18112,chr20,33273480,33309871,+,ENSG00000125999.11,protein_coding,BPIFB1
18113,chr20,33358839,33401561,-,ENSG00000101391.21,protein_coding,CDK5RAP1
18114,chr20,33407957,33443763,-,ENSG00000101400.6,protein_coding,SNTA1
18115,chr20,33490075,33650036,+,ENSG00000078699.22,protein_coding,CBFA2T2
18116,chr20,33657087,33674463,-,ENSG00000125967.17,protein_coding,NECAB3
18117,chr20,33662327,33665619,+,ENSG00000149609.6,protein_coding,C20orf144
18118,chr20,33666943,33668525,+,ENSG00000288649.2,protein_coding,ACTL10
18119,chr20,33675477,33686385,-,ENSG00000101412.13,protein_coding,E2F1
18120,chr20,33702758,33720319,-,ENSG00000101417.12,protein_coding,PXMP4
18121,chr20,33731657,33792269,+,ENSG00000131061.15,protein_coding,ZNF341
18122,chr20,33811348,33854366,+,ENSG00000101421.4,protein_coding,CHMP4B
18123,chr20,33993646,34108308,+,ENSG00000125970.12,protein_coding,RALY
18124,chr20,34088309,34112243,-,ENSG00000125977.7,protein_coding,EIF2S2
18125,chr20,34194569,34269344,+,ENSG00000101440.10,protein_coding,ASIP
18126,chr20,34280268,34311802,-,ENSG00000101444.13,protein_coding,AHCY
18127,chr20,34363235,34511773,+,ENSG00000078747.17,protein_coding,ITCH
18128,chr20,34363271,34540923,+,ENSG00000289720.1,protein_coding,ENSG00000289720
18129,chr20,34516395,34540958,+,ENSG00000125971.18,protein_coding,DYNLRB1
18130,chr20,34546854,34560345,+,ENSG00000101460.13,protein_coding,MAP1LC3A
18131,chr20,34560542,34698790,-,ENSG00000101464.11,protein_coding,PIGU
18132,chr20,34689097,34825651,-,ENSG00000198646.14,protein_coding,NCOA6
18133,chr20,34704339,34713439,+,ENSG00000078804.13,protein_coding,TP53INP2
18134,chr20,34844720,34872856,-,ENSG00000131067.17,protein_coding,GGT7
18135,chr20,34872146,34927962,+,ENSG00000131069.20,protein_coding,ACSS2
18136,chr20,34928432,34956027,-,ENSG00000100983.12,protein_coding,GSS
18137,chr20,34955810,35002437,+,ENSG00000078814.18,protein_coding,MYH7B
18138,chr20,35002404,35092807,-,ENSG00000100991.12,protein_coding,TRPC4AP
18139,chr20,35115364,35147336,-,ENSG00000088298.13,protein_coding,EDEM2
18140,chr20,35172072,35216240,+,ENSG00000101000.6,protein_coding,PROCR
18141,chr20,35201745,35278131,-,ENSG00000126005.17,protein_coding,MMP24OS
18142,chr20,35226690,35276998,+,ENSG00000125966.10,protein_coding,MMP24
18143,chr20,35267885,35280043,-,ENSG00000261582.1,protein_coding,ENSG00000261582
18144,chr20,35278907,35284985,-,ENSG00000242372.9,protein_coding,EIF6
18145,chr20,35285731,35292425,-,ENSG00000125998.8,protein_coding,FAM83C
18146,chr20,35302566,35412031,-,ENSG00000101019.22,protein_coding,UQCC1
18147,chr20,35433347,35454746,-,ENSG00000125965.9,protein_coding,GDF5
18148,chr20,35455164,35519280,+,ENSG00000126001.16,protein_coding,CEP250
18149,chr20,35523186,35529652,-,ENSG00000125975.14,protein_coding,C20orf173
18150,chr20,35542038,35557634,+,ENSG00000125991.21,protein_coding,ERGIC3
18151,chr20,35615829,35621094,+,ENSG00000061656.11,protein_coding,SPAG4
18152,chr20,35626031,35664956,-,ENSG00000214078.13,protein_coding,CPNE1
18153,chr20,35632340,35674544,-,ENSG00000272897.5,protein_coding,ENSG00000272897
18154,chr20,35648925,35664956,-,ENSG00000244462.8,protein_coding,RBM12
18155,chr20,35668052,35699355,-,ENSG00000244005.13,protein_coding,NFS1
18156,chr20,35699272,35700984,+,ENSG00000125995.16,protein_coding,ROMO1
18157,chr20,35701347,35742312,-,ENSG00000131051.24,protein_coding,RBM39
18158,chr20,35771974,35950370,+,ENSG00000025293.17,protein_coding,PHF20
18159,chr20,35953617,35959472,-,ENSG00000171222.11,protein_coding,SCAND1
18160,chr20,35954564,36030700,+,ENSG00000149646.12,protein_coding,CNBD2
18161,chr20,36091504,36232799,+,ENSG00000088367.23,protein_coding,EPB41L1
18162,chr20,36236131,36270918,+,ENSG00000131043.13,protein_coding,AAR2
18163,chr20,36306336,36528637,+,ENSG00000080845.19,protein_coding,DLGAP4
18164,chr20,36541497,36551447,+,ENSG00000101335.10,protein_coding,MYL9
18165,chr20,36573488,36593950,+,ENSG00000118707.11,protein_coding,TGIF2
18166,chr20,36574553,36612384,+,ENSG00000259399.1,protein_coding,TGIF2-RAB5IF
18167,chr20,36605779,36612557,+,ENSG00000101084.19,protein_coding,RAB5IF
18168,chr20,36612318,36646196,-,ENSG00000101082.14,protein_coding,SLA2
18169,chr20,36651766,36746090,-,ENSG00000101079.21,protein_coding,NDRG3
18170,chr20,36751791,36773818,-,ENSG00000149636.16,protein_coding,DSN1
18171,chr20,36777447,36863538,-,ENSG00000149639.15,protein_coding,SOGA1
18172,chr20,36876121,36894235,+,ENSG00000101342.10,protein_coding,TLDC2
18173,chr20,36890229,36951893,-,ENSG00000101347.11,protein_coding,SAMHD1
18174,chr20,36996349,37095997,-,ENSG00000080839.12,protein_coding,RBL1
18175,chr20,37101226,37179588,-,ENSG00000101353.16,protein_coding,MROH8
18176,chr20,37178410,37241619,+,ENSG00000118705.18,protein_coding,RPN2
18177,chr20,37251086,37261819,-,ENSG00000118702.11,protein_coding,GHRH
18178,chr20,37289649,37317260,+,ENSG00000101363.13,protein_coding,MANBAL
18179,chr20,37344685,37406050,+,ENSG00000197122.13,protein_coding,SRC
18180,chr20,37492472,37527931,-,ENSG00000166619.15,protein_coding,BLCAP
18181,chr20,37521206,37523690,+,ENSG00000053438.11,protein_coding,NNAT
18182,chr20,37693955,37872129,+,ENSG00000132792.19,protein_coding,CTNNBL1
18183,chr20,37903111,37945350,+,ENSG00000132821.12,protein_coding,VSTM2L
18184,chr20,37983007,38033461,-,ENSG00000101407.13,protein_coding,TTI1
18185,chr20,38033725,38127780,+,ENSG00000101413.12,protein_coding,RPRD1B
18186,chr20,38127385,38166578,-,ENSG00000198959.12,protein_coding,TGM2
18187,chr20,38210503,38260772,-,ENSG00000149633.12,protein_coding,KIAA1755
18188,chr20,38304150,38337505,+,ENSG00000101425.14,protein_coding,BPI
18189,chr20,38346482,38377013,+,ENSG00000129988.6,protein_coding,LBP
18190,chr20,38472816,38578859,+,ENSG00000170471.15,protein_coding,RALGAPB
18191,chr20,38581195,38588463,+,ENSG00000182035.13,protein_coding,ADIG
18192,chr20,38601809,38651035,+,ENSG00000124143.11,protein_coding,ARHGAP40
18193,chr20,38724486,38729372,+,ENSG00000101438.4,protein_coding,SLC32A1
18194,chr20,38748460,38772520,+,ENSG00000101442.10,protein_coding,ACTR5
18195,chr20,38805697,38923024,+,ENSG00000101445.10,protein_coding,PPP1R16B
18196,chr20,38926312,38953106,+,ENSG00000101447.15,protein_coding,FAM83D
18197,chr20,38962299,39039723,+,ENSG00000101452.15,protein_coding,DHX35
18198,chr20,40685848,40689236,-,ENSG00000204103.4,protein_coding,MAFB
18199,chr20,41028822,41124487,+,ENSG00000198900.7,protein_coding,TOP1
18200,chr20,41136960,41196801,+,ENSG00000124181.15,protein_coding,PLCG1
18201,chr20,41178448,41317731,-,ENSG00000174306.22,protein_coding,ZHX3
18202,chr20,41340821,41360582,+,ENSG00000132793.12,protein_coding,LPIN3
18203,chr20,41359962,41366818,-,ENSG00000183798.5,protein_coding,EMILIN3
18204,chr20,41402083,41618384,-,ENSG00000124177.16,protein_coding,CHD6
18205,chr20,42072752,43189970,-,ENSG00000196090.13,protein_coding,PTPRT
18206,chr20,43457893,43466046,+,ENSG00000124193.16,protein_coding,SRSF6
18207,chr20,43458054,43541881,+,ENSG00000288000.1,protein_coding,ENSG00000288000
18208,chr20,43489442,43550954,+,ENSG00000185513.18,protein_coding,L3MBTL1
18209,chr20,43540171,43569498,+,ENSG00000277611.1,protein_coding,ENSG00000277611
18210,chr20,43558968,43588237,+,ENSG00000101049.18,protein_coding,SGK2
18211,chr20,43590937,43647299,+,ENSG00000101052.13,protein_coding,IFT52
18212,chr20,43667019,43716495,+,ENSG00000101057.16,protein_coding,MYBL2
18213,chr20,43726164,43727002,-,ENSG00000124196.6,protein_coding,GTSF1L
18214,chr20,43914852,44069616,+,ENSG00000124191.18,protein_coding,TOX2
18215,chr20,44106590,44187188,-,ENSG00000149596.7,protein_coding,JPH2
18216,chr20,44195939,44210771,-,ENSG00000132823.11,protein_coding,OSER1
18217,chr20,44247099,44280947,+,ENSG00000124194.17,protein_coding,GDAP1L1
18218,chr20,44302840,44311202,-,ENSG00000197296.6,protein_coding,FITM2
18219,chr20,44337043,44351238,+,ENSG00000101074.5,protein_coding,R3HDML
18220,chr20,44355699,44432845,+,ENSG00000101076.20,protein_coding,HNF4A
18221,chr20,44475874,44494603,+,ENSG00000124120.11,protein_coding,TTPAL
18222,chr20,44496221,44522085,-,ENSG00000132824.14,protein_coding,SERINC3
18223,chr20,44531785,44624247,+,ENSG00000168734.14,protein_coding,PKIG
18224,chr20,44584896,44652252,-,ENSG00000196839.14,protein_coding,ADA
18225,chr20,44714844,44728509,+,ENSG00000064205.11,protein_coding,CCN5
18226,chr20,44745865,44752313,+,ENSG00000124249.7,protein_coding,KCNK15
18227,chr20,44751808,44810546,-,ENSG00000101098.13,protein_coding,RIMS4
18228,chr20,44885702,44908532,+,ENSG00000166913.13,protein_coding,YWHAB
18229,chr20,44910060,44959035,+,ENSG00000101104.13,protein_coding,PABPC1L
18230,chr20,44942130,44960397,-,ENSG00000025772.8,protein_coding,TOMM34
18231,chr20,44966494,45080021,+,ENSG00000101109.13,protein_coding,STK4
18232,chr20,45091214,45101127,-,ENSG00000124134.9,protein_coding,KCNS1
18233,chr20,45109452,45115174,-,ENSG00000175121.12,protein_coding,WFDC5
18234,chr20,45123425,45124465,-,ENSG00000168703.5,protein_coding,WFDC12
18235,chr20,45174902,45176544,+,ENSG00000124102.5,protein_coding,PI3
18236,chr20,45207033,45209768,+,ENSG00000124233.12,protein_coding,SEMG1
18237,chr20,45221373,45224458,+,ENSG00000124157.7,protein_coding,SEMG2
18238,chr20,45252239,45254564,-,ENSG00000124107.5,protein_coding,SLPI
18239,chr20,45293445,45308529,-,ENSG00000124159.17,protein_coding,MATN4
18240,chr20,45306840,45317824,+,ENSG00000124232.11,protein_coding,RBPJL
18241,chr20,45325288,45348424,-,ENSG00000124145.6,protein_coding,SDC4
18242,chr20,45361937,45376798,+,ENSG00000204070.10,protein_coding,SYS1
18243,chr20,45363200,45410610,+,ENSG00000254806.5,protein_coding,SYS1-DBNDD2
18244,chr20,45372557,45407889,-,ENSG00000124251.11,protein_coding,TP53TG5
18245,chr20,45406057,45410610,+,ENSG00000244274.9,protein_coding,DBNDD2
18246,chr20,45416084,45456934,+,ENSG00000124155.19,protein_coding,PIGT
18247,chr20,45469753,45481532,+,ENSG00000101443.18,protein_coding,WFDC2
18248,chr20,45512461,45515622,-,ENSG00000101446.8,protein_coding,SPINT3
18249,chr20,45534196,45539482,-,ENSG00000243543.10,protein_coding,WFDC6
18250,chr20,45534196,45547662,-,ENSG00000249139.2,protein_coding,EPPIN-WFDC6
18251,chr20,45540626,45547752,-,ENSG00000101448.14,protein_coding,EPPIN
18252,chr20,45551153,45579326,-,ENSG00000158901.12,protein_coding,WFDC8
18253,chr20,45607939,45631284,-,ENSG00000180205.4,protein_coding,WFDC9
18254,chr20,45629739,45631196,+,ENSG00000180305.5,protein_coding,WFDC10A
18255,chr20,45648563,45670270,-,ENSG00000180083.11,protein_coding,WFDC11
18256,chr20,45684651,45705019,-,ENSG00000182931.10,protein_coding,WFDC10B
18257,chr20,45702038,45708817,+,ENSG00000168634.5,protein_coding,WFDC13
18258,chr20,45722347,45725830,+,ENSG00000149651.4,protein_coding,SPINT4
18259,chr20,45747944,45791932,-,ENSG00000124116.19,protein_coding,WFDC3
18260,chr20,45791954,45811427,+,ENSG00000101457.13,protein_coding,DNTTIP1
18261,chr20,45812576,45816957,+,ENSG00000175063.17,protein_coding,UBE2C
18262,chr20,45823214,45833745,-,ENSG00000101470.10,protein_coding,TNNC2
18263,chr20,45833799,45843276,+,ENSG00000124104.19,protein_coding,SNX21
18264,chr20,45841721,45857405,-,ENSG00000101473.17,protein_coding,ACOT8
18265,chr20,45857614,45879122,+,ENSG00000132801.7,protein_coding,ZSWIM3
18266,chr20,45881227,45885266,+,ENSG00000168612.5,protein_coding,ZSWIM1
18267,chr20,45886491,45887622,-,ENSG00000149634.5,protein_coding,SPATA25
18268,chr20,45888625,45891208,-,ENSG00000124257.7,protein_coding,NEURL2
18269,chr20,45890144,45898949,+,ENSG00000064601.21,protein_coding,CTSA
18270,chr20,45898621,45912155,-,ENSG00000100979.15,protein_coding,PLTP
18271,chr20,45934683,45948023,+,ENSG00000100982.12,protein_coding,PCIF1
18272,chr20,45948660,45972203,-,ENSG00000198026.8,protein_coding,ZNF335
18273,chr20,46008908,46016561,+,ENSG00000100985.7,protein_coding,MMP9
18274,chr20,46021690,46060150,+,ENSG00000124140.15,protein_coding,SLC12A5
18275,chr20,46060991,46089962,-,ENSG00000124160.12,protein_coding,NCOA5
18276,chr20,46118271,46129863,+,ENSG00000101017.15,protein_coding,CD40
18277,chr20,46173739,46308498,-,ENSG00000149654.11,protein_coding,CDH22
18278,chr20,46345980,46364458,-,ENSG00000080189.15,protein_coding,SLC35C2
18279,chr20,46366050,46432985,-,ENSG00000062598.18,protein_coding,ELMO2
18280,chr20,46499630,46513559,-,ENSG00000198185.12,protein_coding,ZNF334
18281,chr20,46540946,46550654,-,ENSG00000149635.3,protein_coding,OCSTAMP
18282,chr20,46557823,46684467,-,ENSG00000158296.14,protein_coding,SLC13A3
18283,chr20,46684365,46689444,-,ENSG00000172315.6,protein_coding,TP53RK
18284,chr20,46709649,46736347,+,ENSG00000197496.6,protein_coding,SLC2A10
18285,chr20,46894624,47188844,+,ENSG00000064655.19,protein_coding,EYA2
18286,chr20,47209214,47356889,-,ENSG00000101040.20,protein_coding,ZMYND8
18287,chr20,47501887,47656877,+,ENSG00000124151.19,protein_coding,NCOA3
18288,chr20,47656197,47786616,-,ENSG00000196562.16,protein_coding,SULF2
18289,chr20,48624252,48827999,-,ENSG00000124126.14,protein_coding,PREX1
18290,chr20,48921711,49036693,+,ENSG00000124198.10,protein_coding,ARFGEF2
18291,chr20,49046246,49096960,+,ENSG00000124207.17,protein_coding,CSE1L
18292,chr20,49113339,49188367,-,ENSG00000124214.21,protein_coding,STAU1
18293,chr20,49219347,49244077,+,ENSG00000124228.15,protein_coding,DDX27
18294,chr20,49237946,49278426,-,ENSG00000124201.15,protein_coding,ZNFX1
18295,chr20,49293394,49484297,-,ENSG00000158445.10,protein_coding,KCNB1
18296,chr20,49503874,49568137,-,ENSG00000124212.6,protein_coding,PTGIS
18297,chr20,49632945,49713878,-,ENSG00000158470.5,protein_coding,B4GALT5
18298,chr20,49812713,49892242,+,ENSG00000197818.12,protein_coding,SLC9A8
18299,chr20,49903391,49915529,-,ENSG00000158480.11,protein_coding,SPATA2
18300,chr20,49936336,49953885,+,ENSG00000124226.11,protein_coding,RNF114
18301,chr20,49982980,49988886,+,ENSG00000124216.4,protein_coding,SNAI1
18302,chr20,50081124,50115959,-,ENSG00000244687.13,protein_coding,UBE2V1
18303,chr20,50081124,50153637,-,ENSG00000124208.16,protein_coding,PEDS1-UBE2V1
18304,chr20,50118254,50153734,-,ENSG00000240849.11,protein_coding,PEDS1
18305,chr20,50190830,50192668,+,ENSG00000172216.6,protein_coding,CEBPB
18306,chr20,50510321,50585241,+,ENSG00000196396.10,protein_coding,PTPN1
18307,chr20,50586108,50691542,-,ENSG00000042062.13,protein_coding,RIPOR3
18308,chr20,50731580,50756795,+,ENSG00000124171.9,protein_coding,PARD6B
18309,chr20,50794894,50877177,+,ENSG00000124243.19,protein_coding,BCAS4
18310,chr20,50888916,50931437,-,ENSG00000101126.18,protein_coding,ADNP
18311,chr20,50934867,50959140,-,ENSG00000000419.14,protein_coding,DPM1
18312,chr20,50958818,50963929,+,ENSG00000124217.5,protein_coding,MOCS3
18313,chr20,51003656,51023107,-,ENSG00000026559.14,protein_coding,KCNG1
18314,chr20,51386957,51562831,-,ENSG00000101096.20,protein_coding,NFATC2
18315,chr20,51596514,51768390,-,ENSG00000054793.14,protein_coding,ATP9A
18316,chr20,51782331,51802521,-,ENSG00000101115.13,protein_coding,SALL4
18317,chr20,52051663,52204308,-,ENSG00000020256.20,protein_coding,ZFP64
18318,chr20,52972358,53495330,+,ENSG00000182463.16,protein_coding,TSHZ2
18319,chr20,53567071,53609907,-,ENSG00000171940.14,protein_coding,ZNF217
18320,chr20,53936777,54070594,-,ENSG00000064787.14,protein_coding,BCAS1
18321,chr20,54153446,54173986,-,ENSG00000019186.10,protein_coding,CYP24A1
18322,chr20,54208087,54228052,+,ENSG00000101132.10,protein_coding,PFDN4
18323,chr20,54475593,54651169,+,ENSG00000101134.12,protein_coding,DOK5
18324,chr20,55997357,56005519,-,ENSG00000054803.4,protein_coding,CBLN4
18325,chr20,56248732,56249815,+,ENSG00000124089.4,protein_coding,MC3R
18326,chr20,56358974,56368663,+,ENSG00000124098.10,protein_coding,FAM210B
18327,chr20,56369389,56392337,-,ENSG00000087586.18,protein_coding,AURKA
18328,chr20,56392371,56406362,+,ENSG00000101138.12,protein_coding,CSTF1
18329,chr20,56412112,56460387,+,ENSG00000087589.17,protein_coding,CASS4
18330,chr20,56468585,56519449,+,ENSG00000022277.13,protein_coding,RTF2
18331,chr20,56491492,56525925,-,ENSG00000124091.10,protein_coding,GCNT7
18332,chr20,56517187,56526152,+,ENSG00000124103.10,protein_coding,FAM209A
18333,chr20,56533246,56536520,+,ENSG00000213714.1,protein_coding,FAM209B
18334,chr20,56629306,56639283,+,ENSG00000087510.7,protein_coding,TFAP2C
18335,chr20,57168753,57266641,-,ENSG00000101144.13,protein_coding,BMP7
18336,chr20,57329803,57343994,+,ENSG00000054796.13,protein_coding,SPO11
18337,chr20,57351223,57379211,+,ENSG00000101146.13,protein_coding,RAE1
18338,chr20,57391396,57409333,+,ENSG00000132819.17,protein_coding,RBM38
18339,chr20,57487959,57495366,-,ENSG00000124097.8,protein_coding,HMGB1P1
18340,chr20,57495966,57525652,-,ENSG00000124092.13,protein_coding,CTCFL
18341,chr20,57561080,57568121,+,ENSG00000124253.11,protein_coding,PCK1
18342,chr20,57603846,57620576,-,ENSG00000124256.15,protein_coding,ZBP1
18343,chr20,57648392,57711536,-,ENSG00000124225.16,protein_coding,PMEPA1
18344,chr20,58150902,58161150,+,ENSG00000124237.6,protein_coding,C20orf85
18345,chr20,58216126,58228653,-,ENSG00000124227.6,protein_coding,ANKRD60
18346,chr20,58309715,58367507,+,ENSG00000124209.4,protein_coding,RAB22A
18347,chr20,58389229,58451101,+,ENSG00000124164.16,protein_coding,VAPB
18348,chr20,58459101,58515399,-,ENSG00000198768.11,protein_coding,APCDD1L
18349,chr20,58651253,58679526,+,ENSG00000124222.22,protein_coding,STX16
18350,chr20,58651434,58715410,+,ENSG00000254995.4,protein_coding,STX16-NPEPL1
18351,chr20,58689131,58719238,+,ENSG00000215440.12,protein_coding,NPEPL1
18352,chr20,58839718,58911192,+,ENSG00000087460.29,protein_coding,GNAS
18353,chr20,58981208,58995133,+,ENSG00000101158.15,protein_coding,NELFCD
18354,chr20,58985686,59008238,-,ENSG00000101160.15,protein_coding,CTSZ
18355,chr20,59019429,59026654,+,ENSG00000101162.4,protein_coding,TUBB1
18356,chr20,59025475,59032345,-,ENSG00000124172.10,protein_coding,ATP5F1E
18357,chr20,59033145,59042809,-,ENSG00000101166.16,protein_coding,PRELID3B
18358,chr20,59123381,59259113,+,ENSG00000124203.7,protein_coding,ZNF831
18359,chr20,59300443,59325992,+,ENSG00000124205.18,protein_coding,EDN3
18360,chr20,59577509,59847711,+,ENSG00000087495.17,protein_coding,PHACTR3
18361,chr20,59863564,59933655,-,ENSG00000196074.13,protein_coding,SYCP2
18362,chr20,59933764,59948680,+,ENSG00000196227.11,protein_coding,FAM217B
18363,chr20,59936663,59940305,-,ENSG00000132825.7,protein_coding,PPP1R3D
18364,chr20,59958423,60034011,+,ENSG00000124215.17,protein_coding,CDH26
18365,chr20,61252261,61940617,+,ENSG00000179242.16,protein_coding,CDH4
18366,chr20,61953469,62065881,-,ENSG00000130699.20,protein_coding,TAF4
18367,chr20,62122461,62135374,+,ENSG00000149657.20,protein_coding,LSM14B
18368,chr20,62136733,62143440,-,ENSG00000101182.15,protein_coding,PSMA7
18369,chr20,62143769,62182514,+,ENSG00000184402.15,protein_coding,SS18L1
18370,chr20,62183028,62203568,+,ENSG00000101181.18,protein_coding,MTG2
18371,chr20,62214960,62220278,-,ENSG00000101180.17,protein_coding,HRH3
18372,chr20,62231922,62296213,+,ENSG00000130703.17,protein_coding,OSBPL2
18373,chr20,62302093,62308862,+,ENSG00000130706.13,protein_coding,ADRM1
